,timestamp,Dry Bulb Temperature,Absolute Humidity,Relative Humidity,lights,plug,Chilled Water Power,Electrical Fan Power,Room Temperature,SDE4 Beehub VAV-L3-02 Airflow,SDE4 Beehub VAV-L3-03 Airflow,occ
429,17/03/2020 11:45,31.6,18.46,55.8,1.19,1.23,116.23,3.45,26.4,1111.24,1095.84,high
430,17/03/2020 11:50,32.2,17.7,51.7,1.19,1.25,103.23,3.28,26.4,880.12,854.33,high
431,17/03/2020 11:55,32.5,17.89,51.8,1.19,1.59,99.83,3.04,26.5,743.84,732.32,high
432,17/03/2020 12:00,32,16.69,49.2,1.19,1.31,93.16,3.16,26.6,942.86,947.05,high
433,17/03/2020 12:05,32.2,17.1,49.8,1.19,1.52,98.27,3.16,26.5,960.41,940.15,high
434,17/03/2020 12:10,32.5,16.47,47.2,1.19,1.31,94.9,3.05,26.5,903.3,916.36,high
435,17/03/2020 12:15,32.6,16.79,48.4,1.18,1.36,96.76,3.05,26.5,909.07,931.28,high
436,17/03/2020 12:20,32.7,16.68,47.6,1.18,1.37,96.26,3.05,26.5,909.98,923.33,high
437,17/03/2020 12:25,32.8,17.12,48.8,1.18,1.36,103.75,3.05,26.5,937.44,928.02,high
438,17/03/2020 12:30,32.9,16.96,47.6,1.18,1.32,97.78,3.18,26.5,989.72,945.26,high
439,17/03/2020 12:35,32.9,16.55,46.71,1.2,1.37,109.13,3.2,26.4,860.62,832.87,high
440,17/03/2020 12:40,32.9,17.33,48.4,1.2,1.37,100.79,3.1,26.5,806.3,822.97,high
441,17/03/2020 12:45,33.6,17.18,46.7,1.2,1.3,103.6,3.1,26.5,941.35,918.83,high
442,17/03/2020 12:50,33.4,17.12,46.9,1.2,1.27,106.31,3.21,26.5,934.41,913.89,high
443,17/03/2020 12:55,32.8,17.48,49.8,1.19,1.3,108.15,3.21,26.5,984.83,932.59,high
444,17/03/2020 13:00,33.1,17.48,48.9,1.2,1.3,107.54,3.09,26.5,946.75,919.14,high
445,17/03/2020 13:05,33,17.07,48.3,1.2,1.19,99.76,2.98,26.5,941.66,922.21,high
446,17/03/2020 13:10,33.2,17.02,47.4,1.19,1.11,98.38,2.87,26.5,940.46,923.74,high
447,17/03/2020 13:15,33.5,17.09,46.71,1.19,1.23,95.25,2.87,26.5,929.56,931.98,high
448,17/03/2020 13:20,33.6,16.87,46.1,1.19,1.14,101.26,2.87,26.5,902.36,878.52,high
449,17/03/2020 13:25,34.1,16.3,42.9,1.19,1.14,95.3,2.97,26.5,1101.52,1108.94,high
450,17/03/2020 13:30,34,16.46,43.8,1.19,1.13,99.32,3.08,26.4,906.68,888.05,high
451,17/03/2020 13:35,33.8,16.39,44.1,1.19,1.22,93.74,2.83,26.5,701.54,695.45,high
452,17/03/2020 13:40,33.7,16.45,44.5,1.19,1.19,90.48,2.83,26.6,847.38,871.41,high
453,17/03/2020 13:45,34.3,16.64,43.9,1.19,1.33,100.86,3.06,26.6,1046.18,1084.94,high
454,17/03/2020 13:50,34,16.71,44.5,1.19,1.17,96.24,3.06,26.5,1105.88,1122.39,high
455,17/03/2020 13:55,33.7,16.98,45.8,1.19,1.24,100.71,3.06,26.5,1079.99,1089.88,high
456,17/03/2020 14:00,33.9,16.14,43.2,1.19,1.23,99.47,2.95,26.4,887.49,898.26,high
457,17/03/2020 14:05,33.7,16.05,42.9,1.19,1.19,80.72,2.73,26.4,684.38,672.27,high
458,17/03/2020 14:10,33.9,16.23,43.2,1.19,3.12,86.75,2.73,26.5,686.04,674.79,high
459,17/03/2020 14:15,34.1,16.01,42.4,1.19,1.76,95.49,2.84,26.5,868.48,851.02,high
460,17/03/2020 14:20,34.4,15.5,40.2,1.19,1.18,94.89,2.95,26.4,745.73,751.39,high
461,17/03/2020 14:25,34.7,15.98,40.9,1.19,1.07,92.61,3.06,26.6,823.32,836.27,high
462,17/03/2020 14:30,34.4,15.77,41.1,1.19,1.07,94.41,3.22,26.6,1040.75,1048.33,high
463,17/03/2020 14:35,34.6,15.04,38.8,1.19,1.17,98.55,3.5,26.6,1286.2,1286.2,high
464,17/03/2020 14:40,34.1,15.07,39.9,1.19,1.13,93.3,3.5,26.5,1221.88,1225.81,high
465,17/03/2020 14:45,34.1,15.06,40.1,1.19,1.14,87.57,3.38,26.4,1064.41,1073.66,high
466,17/03/2020 14:50,33.8,14.83,39.9,1.19,1.12,94.13,3.28,26.5,994.57,963.05,high
467,17/03/2020 14:55,33.3,15.82,43.7,1.19,1.15,85.58,3.28,26.5,952.72,965.4,high
468,17/03/2020 15:00,33.4,15.84,43.5,1.19,1.14,92.75,3.28,26.5,982.12,981.53,high
469,17/03/2020 15:05,33.9,15.96,42.6,1.19,1.12,96.01,3.28,26.5,970.08,951.82,high
470,17/03/2020 15:10,33.8,15.97,42.8,1.19,1.37,98.96,3.28,26.5,969.5,970.66,high
471,17/03/2020 15:15,33.9,15.98,42.5,1.18,1.32,94.96,3.28,26.4,890.35,881.72,high
472,17/03/2020 15:20,33.5,16.13,44,1.19,0.98,94.21,3.17,26.5,798.88,790.68,high
473,17/03/2020 15:25,34.1,16.12,43.1,1.19,1.11,96.29,3.17,26.6,939.55,947.04,high
474,17/03/2020 15:30,33.9,15.78,42.1,1.19,1.12,86.02,3.17,26.5,911.72,910.16,high
475,17/03/2020 15:35,34.1,16.35,43.4,1.19,1.11,96.8,3.28,26.5,908.93,911.41,high
476,17/03/2020 15:40,34.5,16.39,42.6,1.19,1.09,106.76,3.28,26.5,905.5,903.3,high
477,17/03/2020 15:45,34.1,16.26,43.3,1.19,1.28,95.74,3.18,26.5,910.48,904.55,high
478,17/03/2020 15:50,34.6,16.26,42.4,1.19,1.06,100.73,3.09,26.5,922.83,901.73,high
479,17/03/2020 15:55,33.65,16.59,44.95,1.19,1.16,95.39,3.23,26.55,924.06,902.37,high
480,17/03/2020 16:00,33.8,16.21,43.6,1.19,1.14,103.49,3.23,26.5,947.05,952.41,high
481,17/03/2020 16:05,33.8,16.43,44.4,1.19,1.12,100.78,3.36,26.5,930.5,930.74,high
482,17/03/2020 16:10,33.9,16.52,44.2,1.19,1.14,102.94,3.25,26.5,946.46,928.94,high
483,17/03/2020 16:15,34.2,16.83,44.1,1.19,1.11,103.62,3.36,26.5,1011.48,1014.39,high
484,17/03/2020 16:20,33.8,16.98,45.8,1.19,1.11,99.93,3.26,26.5,1019.03,1017.64,high
485,17/03/2020 16:25,33.7,16.95,45.9,1.19,1.13,109.82,3.36,26.5,1008.7,1027.6,high
486,17/03/2020 16:30,33.9,17.2,45.8,1.19,1.1,98.83,3.26,26.5,1037.2,1048.59,high
487,17/03/2020 16:35,34.1,17.24,45.8,1.19,1.13,107.25,3.26,26.5,1078.14,1073.93,high
488,17/03/2020 16:40,33.9,17.17,46,1.19,1.17,105.86,3.15,26.5,1030.91,1054.78,high
489,17/03/2020 16:45,33.6,16.96,46.2,1.19,1.12,103.9,3.15,26.5,1078.41,1058.8,high
490,17/03/2020 16:50,33.65,16.91,45.8,1.19,1.2,100.94,3.08,26.4,934.41,931.67,high
491,17/03/2020 16:55,33.4,16.71,46,1.19,1.18,97.99,3.01,26.4,869.13,888.13,high
492,17/03/2020 17:00,33.4,17.06,46.6,1.19,1.18,97.07,3.12,26.5,856.02,857.64,high
493,17/03/2020 17:05,33.15,17.16,47.7,1.19,1.15,100.84,3.12,26.5,856.66,865.37,high
494,17/03/2020 17:10,33.1,16.77,46.8,1.18,1.44,99.64,3.24,26.5,1023.19,1053.71,high
495,17/03/2020 17:15,33.3,16.91,46.7,1.18,1.05,95.99,3.12,26.5,1005.33,1015.69,high
496,17/03/2020 17:20,32.9,17.19,48.5,1.18,1.09,104.6,3.12,26.5,1038.84,1021.25,high
497,17/03/2020 17:25,32.8,17.37,49.3,1.18,1.05,102.35,3.23,26.5,1024.29,1011.5,high
498,17/03/2020 17:30,33.2,17.24,48,1.18,1.05,102.59,3.13,26.5,984.56,1024.01,high
499,17/03/2020 17:35,32.6,17.24,49.5,1.19,1.03,103.9,3.13,26.5,1030.63,1021.24,high
500,17/03/2020 17:40,32.5,17.31,49.6,1.19,0.98,102.63,3.13,26.5,1031.76,1021.79,high
501,17/03/2020 17:45,32.4,16.99,49.2,1.19,1.04,101.31,3.13,26.5,1000.82,1003.63,high
502,17/03/2020 17:50,32.1,17.57,52,1.19,1,102.77,3.12,26.5,1079.58,1037.04,high
503,17/03/2020 17:55,32.2,17.1,49.8,1.19,1,102.63,3.24,26.5,1171.26,1173.91,high
504,17/03/2020 18:00,32,16.95,50,1.19,0.95,102.26,3.24,26.4,1077.12,1071.11,high
505,17/03/2020 18:05,31.83,17.3,51.63,1.19,0.92,98.23,3,26.4,846.68,854.84,high
506,17/03/2020 18:10,31.55,17.12,51.8,1.19,0.99,96.14,3.07,26.5,850.25,848.43,high
507,17/03/2020 18:15,31.4,17.22,52.6,1.19,0.98,101.03,3.31,26.7,1073.85,1102.87,low
508,17/03/2020 18:20,31.3,17.65,54.2,1.19,0.98,108.6,3.31,26.5,1236.62,1215.14,low
509,17/03/2020 18:25,31,17.62,55.1,1.19,0.98,98.97,3.17,26.5,1087.29,1063.61,low
510,17/03/2020 18:30,30.8,17.65,55.7,1.19,1.01,102.68,2.96,26.5,1059.97,1076.51,low
511,17/03/2020 18:35,30.8,17.75,56.2,1.19,1.45,94.94,2.96,26.6,1282.69,1266.25,low
512,17/03/2020 18:40,30.8,17.75,56.3,1.05,1.04,53.31,2.49,26.6,1240.66,1292.19,low
513,17/03/2020 18:45,30.5,17.88,57.5,1.05,0.9,90.58,2.49,26.6,1359.94,1448.73,high
514,17/03/2020 18:50,30.3,18.11,58.7,1.05,0.8,88.95,2.39,26.4,1454.56,1469.29,low
515,17/03/2020 18:55,30.1,18.01,59.1,1.05,0.89,83.91,2.11,26.3,1118.37,1119.41,low
516,17/03/2020 19:00,30,18.13,59.6,1.05,0.84,78.71,1.88,26.3,716.33,695.52,low
517,17/03/2020 19:05,29.9,18.17,60.2,1.05,0.82,0,1.67,26.3,367.44,364.42,low
518,17/03/2020 19:10,29.8,18.02,60.3,1.05,0.81,0,1.67,26.6,449.85,473.8,low
519,17/03/2020 19:15,29.8,17.92,60,1.05,0.78,0,0.29,26.9,37.62,51.03,low
520,17/03/2020 19:20,29.6,17.92,60.6,1.05,0.89,0,0.29,27.1,29.14,45.15,low
521,17/03/2020 19:25,29.6,18.03,60.4,1.05,0.77,0,0.29,27.2,44.51,51.03,low
522,17/03/2020 19:30,29.4,17.73,60.1,1.05,0.78,0,0.29,27.2,50.16,53.13,low
523,17/03/2020 19:35,29.4,17.63,60.2,0.63,1.1,0,0.29,27.3,55.8,56.3,low
524,17/03/2020 19:40,29.3,17.65,60.2,0.63,0.79,0,0.29,27.4,37.62,51.03,low
525,17/03/2020 19:45,29.3,17.51,59.7,0.63,0.78,0,0.29,27.5,29.14,51.03,low
526,17/03/2020 19:50,29.3,17.51,59.7,0.63,0.78,0,0.29,27.6,55.8,65.59,low
527,17/03/2020 19:55,29.3,17.41,59.8,0.63,0.76,0,0.29,27.7,16.83,45.14,low
528,17/03/2020 20:00,29.1,17.29,60.1,0.63,0.75,0,0.29,27.6,29.14,56.3,high
529,17/03/2020 20:05,29.1,17.43,60.4,0.63,0.77,0,0.29,27.7,44.51,56.3,high
530,17/03/2020 20:10,29.1,17.58,61.1,0.63,0.74,0,0.29,27.8,44.51,51.03,high
531,17/03/2020 20:15,28.9,17.68,61.7,0.63,0.78,0,0.29,27.8,44.51,45.14,high
532,17/03/2020 20:20,28.9,17.78,62.2,0.63,0.76,0,0.29,27.9,50.47,61.12,high
533,17/03/2020 20:25,28.9,17.78,62.4,0.63,0.82,0,0.29,27.9,37.62,56.3,high
534,17/03/2020 20:30,28.8,18,63.4,0.63,0.8,0,0.29,27.9,16.82,51.03,high
535,17/03/2020 20:35,28.8,18,63.7,0.63,0.78,0,0.29,27.9,37.62,51.03,high
536,17/03/2020 20:40,28.8,18.1,64,0.63,1.34,0,0.29,28,0,38.36,high
537,17/03/2020 20:45,28.6,18.37,65.3,0.63,0.75,0,0.29,27.9,44.51,18.43,high
538,17/03/2020 20:50,28.6,18.65,66.3,0.63,1,0,0.29,27.9,16.83,45.15,low
539,17/03/2020 20:55,28.5,18.8,67.4,0.63,0.8,0,0.29,27.9,44.51,56.3,low
540,17/03/2020 21:00,28.4,18.92,68.2,0.63,0.79,0,0.29,28,29.14,51.03,low
541,17/03/2020 21:05,28.3,19.17,69.2,0.63,0.83,0,0.29,27.9,16.82,51.03,low
542,17/03/2020 21:10,28.3,19.17,69.3,0.63,0.79,0,0.29,28,16.83,45.15,low
543,17/03/2020 21:15,28.3,19.17,69.5,0.63,0.73,0,0.29,27.9,29.14,38.37,low
544,17/03/2020 21:20,28.3,19.29,69.8,0.63,0.72,0,0.29,28,37.62,56.08,low
545,17/03/2020 21:25,28.3,19.29,70.4,0.63,0.7,0,0.29,28,0.01,45.15,low
546,17/03/2020 21:30,28.3,19.43,70.7,0.63,0.72,0,0.29,28,37.62,56.3,low
547,17/03/2020 21:35,28.2,19.43,70.6,0.63,0.83,0,0.29,28.1,0,30.1,low
548,17/03/2020 21:40,28.1,19.43,71,0.63,0.7,0,0.29,28.1,50.47,61.12,low
549,17/03/2020 21:45,28.1,19.43,71.2,0.63,0.69,0,0.29,28,50.47,56.3,low
550,17/03/2020 21:50,28.1,19.43,71.3,0.77,0.67,0,0.29,28,29.14,45.14,low
551,17/03/2020 21:55,28,19.32,71.1,0.77,0.7,0,0.29,28,16.82,38.37,low
552,17/03/2020 22:00,28,19.38,71.2,0.77,0.7,0,0.29,27.9,50.47,65.59,low
553,17/03/2020 22:05,28,19.38,71.2,0.77,0.72,0,0.29,28.1,50.47,65.59,low
554,17/03/2020 22:10,27.9,19.27,71.2,0.77,0.7,0,0.29,28.1,29.14,51.03,low
555,17/03/2020 22:15,28,19.38,71.1,0.77,0.73,0,0.29,28.1,37.62,56.3,low
556,17/03/2020 22:20,28,19.38,71.4,0.76,0.71,0,0.29,28.1,65.16,77.46,low
557,17/03/2020 22:25,27.9,19.38,71.4,0.76,0.69,0,0.29,28.1,65.15,65.59,low
558,17/03/2020 22:30,27.9,19.49,71.9,0.76,0.74,0,0.29,27.95,37.62,56.3,low
559,17/03/2020 22:35,27.9,19.6,72.3,0.63,0.65,0,0.29,28,29.14,45.15,low
560,17/03/2020 22:40,27.9,19.6,72.2,0.63,0.64,0,0.29,28.1,60.66,51.03,low
561,17/03/2020 22:45,27.8,19.6,72.5,0.63,0.65,0,0.29,28.1,37.62,51.03,low
562,17/03/2020 22:50,27.8,19.6,72.7,0.63,0.66,0,0.29,28.1,29.14,45.15,low
563,17/03/2020 22:55,27.8,19.6,73,0.63,0.67,0,0.29,28.2,37.62,61.12,low
564,17/03/2020 23:00,27.8,19.6,73.4,0.63,0.64,0,0.29,28.2,37.62,51.03,low
565,17/03/2020 23:05,27.8,19.71,73.6,0.63,0.63,0,0.29,28.2,50.47,61.12,low
566,17/03/2020 23:10,27.8,19.71,73.6,0.63,0.66,0,0.29,28.2,29.14,61.12,low
567,17/03/2020 23:15,27.6,19.82,74.2,0.63,0.65,0,0.29,28.2,29.14,65.59,low
568,17/03/2020 23:20,27.6,19.82,74.5,0.63,0.66,0,0.29,28,0,56.3,low
569,17/03/2020 23:25,27.6,19.81,74.7,0.63,0.66,0,0.29,28,37.62,65.59,low
570,17/03/2020 23:30,27.6,19.95,74.9,0.63,0.67,0,0.29,28,0,51.03,low
571,17/03/2020 23:35,27.7,19.95,74.7,0.63,0.81,0,0.29,28.1,27.22,65.01,low
572,17/03/2020 23:40,27.6,19.95,74.9,0.63,0.66,0,0.29,28,0,51.03,low
573,17/03/2020 23:45,27.5,19.95,75.3,0.63,0.67,0,0.29,28.1,29.14,61.12,low
574,17/03/2020 23:50,27.5,19.95,75.3,0.63,0.65,0,0.29,28.1,0,45.15,low
575,17/03/2020 23:55,27.5,19.95,75.7,0.63,0.65,0,0.29,28.1,29.14,61.12,low
672,18/03/2020 8:00,26.9,20.49,79.9,1.06,0.64,100.43,2.38,27.2,332.68,329.32,low
673,18/03/2020 8:05,27,20.49,79.6,1.06,0.56,97.08,2.38,27.1,319.85,327.67,low
674,18/03/2020 8:10,27.1,20.49,79.2,1.05,0.56,99.51,2.38,27.1,330.08,324.15,low
675,18/03/2020 8:15,27.2,20.61,78.5,1.05,0.55,101.67,2.38,27.1,333.48,323.31,low
676,18/03/2020 8:20,27.4,20.61,78.1,1.05,0.54,97.3,2.38,27.2,326.77,319.74,low
677,18/03/2020 8:25,27.6,20.61,77.6,1.05,0.52,95.01,2.24,27.2,318.07,321.58,low
678,18/03/2020 8:30,27.7,20.54,76.7,1.05,0.56,92.87,2.13,27.2,331.68,324.09,low
679,18/03/2020 8:35,27.9,20.44,75.5,1.05,0.63,90.91,1.95,27.2,326.77,319.77,low
680,18/03/2020 8:40,28,20.41,75.01,1.05,0.63,89.49,2.05,27.2,323.99,320.68,low
681,18/03/2020 8:45,28.2,20.56,74.7,1.05,0.63,90.32,2.05,27.2,313.45,317.97,low
682,18/03/2020 8:50,28.3,20.4,73.55,1.05,1,89.14,1.95,27.15,330.17,316.31,low
683,18/03/2020 8:55,28.54,20.48,72.82,1.05,1.64,90.17,2.11,27.1,325.08,322.49,low
684,18/03/2020 9:00,28.7,20.48,72.4,1.05,0.65,90.15,2.11,27.1,324.92,322.39,low
685,18/03/2020 9:05,28.97,20.29,70.55,1.05,0.63,102.18,2.2,27.17,331.08,328.42,low
686,18/03/2020 9:10,29.2,20.33,69.93,1.05,0.98,94.3,2.42,27.1,322.43,331.02,low
687,18/03/2020 9:15,29.4,20.31,68.81,1.05,0.6,93.73,2.32,27.1,316.34,328.39,low
688,18/03/2020 9:20,29.4,20.3,69,1.05,0.65,100.85,2.34,27.1,332.89,326.95,low
689,18/03/2020 9:25,29.5,20.06,67.91,1.05,0.63,93.13,2.35,27,324.95,325.88,low
690,18/03/2020 9:30,29.55,19.83,67.01,1.05,0.64,98.38,2.35,27.1,334.35,324.97,low
691,18/03/2020 9:35,29.7,19.83,66.39,1.05,0.8,97.55,2.34,27.1,330.14,323.35,low
692,18/03/2020 9:40,29.6,19.71,66,1.05,0.75,90.72,2.24,27.1,328.97,324.15,low
693,18/03/2020 9:45,29.7,19.55,65.2,1.05,0.76,93.42,2.29,27.1,335.68,322.4,low
694,18/03/2020 9:50,30,19.35,63.8,1.05,0.73,89.54,2.19,27.1,321.68,326.76,low
695,18/03/2020 9:55,30.2,19.58,63.7,1.05,0.8,88.09,2.19,27.1,335.16,325.82,low
696,18/03/2020 10:00,30.2,19.03,61.8,1.05,0.8,84.82,2.08,27.1,327.54,330.05,low
697,18/03/2020 10:05,30.5,19.27,61.5,1.05,0.79,83.84,2.08,27.1,327.55,319.8,high
698,18/03/2020 10:10,30.6,18.94,60.31,1.05,0.81,88.18,2.08,27.1,322.41,317.98,high
699,18/03/2020 10:15,30.7,18.92,60.03,1.05,0.83,86.51,2.06,27.1,325.65,318,high
700,18/03/2020 10:20,30.4,18.88,61,1.05,0.79,84.32,2.07,27.2,328.29,316.21,high
701,18/03/2020 10:25,30.7,18.89,59.9,1.05,0.9,82.31,2.07,27.1,327.54,321.48,high
702,18/03/2020 10:30,31.2,19.07,58.89,1.05,0.9,86.47,2.07,27.2,324.99,321.58,high
703,18/03/2020 10:35,31.3,18.95,58.2,1.05,0.92,75.75,2.07,27.2,321.54,318.11,high
704,18/03/2020 10:40,31.2,18.94,58.31,1.05,0.9,90.42,2.07,27.2,313.54,322.4,high
705,18/03/2020 10:45,31.5,18.5,56.21,1.05,0.88,85.04,2.13,27.2,323.07,315.32,high
706,18/03/2020 10:50,31.7,18.4,55.32,1.05,0.91,95.39,2.25,27.3,317.91,315.34,high
707,18/03/2020 10:55,31.7,18.36,55.09,1.05,0.87,83.25,2.25,27.2,327.35,322.37,high
708,18/03/2020 11:00,31.9,18.29,54.41,1.05,0.88,88.93,2.25,27.2,321.52,321.55,high
709,18/03/2020 11:05,32,18.69,55.3,1.05,0.88,83.68,2.25,27.2,321.32,320.6,high
710,18/03/2020 11:10,32.1,18.35,54.2,1.05,0.86,91.8,2.25,27.2,330.8,324.93,high
711,18/03/2020 11:15,32.4,18.13,52.5,1.05,0.88,88.12,2.37,27.2,320.71,320.66,high
712,18/03/2020 11:20,33,18.37,51.81,1.05,0.89,92.03,2.37,27.3,315.39,313.63,high
713,18/03/2020 11:25,32.9,18.34,51.51,1.05,0.91,95.63,2.37,27.2,323.09,319.79,high
714,18/03/2020 11:30,33.4,18.2,50,1.05,0.9,101.98,2.49,27.2,320.49,318.86,high
715,18/03/2020 11:35,33.3,18.25,50.39,1.05,0.85,96.38,2.38,27.3,325.79,331.85,high
716,18/03/2020 11:40,33.1,18.32,51.51,1.05,0.88,93.82,2.27,27.2,326.65,321.06,high
717,18/03/2020 11:45,33.4,18.02,49.5,1.05,0.92,94.15,2.27,27.3,334.87,317.03,high
718,18/03/2020 11:50,32.6,18.46,52.9,1.05,0.89,91.57,2.27,27.3,324.19,322.49,high
719,18/03/2020 11:55,32.6,18.5,53,1.05,0.96,88.84,2.27,27.3,326.73,322.43,high
720,18/03/2020 12:00,32.6,18.64,53.7,1.05,0.97,92.11,2.27,27.3,330.91,324,high
721,18/03/2020 12:05,33.1,18.63,52.01,1.05,1.3,93.89,2.27,27.3,328.43,315.45,high
722,18/03/2020 12:10,33,18.85,52.89,1.05,0.99,102.6,2.49,27.3,330.73,326.63,high
723,18/03/2020 12:15,32.9,18.92,53.11,1.05,0.92,106.77,2.44,27.3,322.36,322.37,high
724,18/03/2020 12:20,33.4,18.41,50.32,1.05,0.97,101.63,2.52,27.3,323.85,322.42,high
725,18/03/2020 12:25,33.6,18.78,51.28,1.05,0.99,102.44,2.52,27.4,316.38,324.14,high
726,18/03/2020 12:30,33.3,18.86,52.38,1.05,1,91.42,2.39,27.4,320.57,325.85,high
727,18/03/2020 12:35,33.4,18.68,51.2,1.05,1.11,102.64,2.39,27.3,329.26,322.43,high
728,18/03/2020 12:40,33.1,18.81,52.79,1.05,1.07,92.26,2.27,27.4,328.29,329.28,high
729,18/03/2020 12:45,33.05,18.96,53,1.05,1.07,96.04,2.27,27.4,332.25,322.39,high
730,18/03/2020 12:50,33.3,19.09,52.98,1.05,1.02,98.63,2.27,27.4,318.84,330.11,high
731,18/03/2020 12:55,33.4,18.99,51.9,1.05,1.05,98.21,2.27,27.4,318.02,325.01,high
732,18/03/2020 13:00,33.8,19.08,51.8,1.05,0.98,108.96,2.27,27.4,315.21,322.46,high
733,18/03/2020 13:05,33.2,19.05,53,1.12,1.02,96.92,2.27,27.4,326.46,325.78,high
734,18/03/2020 13:10,32.6,19.26,55.29,1.12,0.99,97.66,2.27,27.4,316.99,321.47,high
735,18/03/2020 13:15,32.4,19.13,55.6,1.12,0.99,99.98,2.27,27.4,324.09,321.59,high
736,18/03/2020 13:20,32.9,19.13,53.9,1.12,1.01,91.21,2.27,27.5,318.8,327.42,high
737,18/03/2020 13:25,33.1,18.88,52.9,1.12,0.99,107.18,2.27,27.4,330.91,330.08,high
738,18/03/2020 13:30,33.2,18.59,51.59,1.12,0.99,93.24,2.27,27.4,317.85,322.51,high
739,18/03/2020 13:35,33.4,18.89,51.4,1.12,1.01,97.09,2.28,27.4,318.9,325.88,high
740,18/03/2020 13:40,33.1,18.95,52.8,1.12,1.08,95,2.28,27.4,330.48,320.18,high
741,18/03/2020 13:45,33.3,18.82,52.09,1.12,1.08,98.75,2.77,27.4,1240.91,1259.98,high
742,18/03/2020 13:50,33.3,18.07,49.9,1.12,1.13,116.65,3.19,27.2,1474.65,1590.68,high
743,18/03/2020 13:55,33.7,18.45,49.89,1.12,1.11,117.73,3.33,27,1372.29,1496.19,high
744,18/03/2020 14:00,33.1,18.67,52.39,1.12,1.04,112.24,3.35,26.9,1340.01,1450.76,high
745,18/03/2020 14:05,33.9,18.57,49.71,1.12,1.06,129.04,3.31,26.7,1324.56,1468.34,high
746,18/03/2020 14:10,34.3,18.89,49.5,1.12,1.06,116.77,3.31,26.7,1363.59,1479.57,high
747,18/03/2020 14:15,34.6,18.69,48.2,1.12,1.17,126.24,3.24,27.42,1372.97,1495.25,high
748,18/03/2020 14:20,33.81,20.08,53.97,1.12,1.01,136.88,3.24,26.7,1392.22,1499.82,high
749,18/03/2020 14:25,33.7,19.79,53.51,1.12,1.01,119.08,3,26.6,1357.12,1485.48,high
750,18/03/2020 14:30,33.7,19.82,53.3,1.12,0.99,128.98,3.07,26.5,1363.66,1485.35,high
751,18/03/2020 14:35,33.7,19.82,53.58,1.12,0.98,126.6,3.07,26.5,1353.98,1477.77,high
752,18/03/2020 14:40,33.1,20.17,56,1.12,0.97,123.46,3.18,26.5,1346.13,1467.89,high
753,18/03/2020 14:45,33.2,20.57,57,1.12,1,124.71,3.18,26.5,1369.17,1493.62,high
754,18/03/2020 14:50,32.4,20.45,59.49,1.12,0.98,129.49,2.82,26.5,996.65,973.78,high
755,18/03/2020 14:55,32.2,20.43,59.8,1.12,0.98,112.45,2.3,26.5,328.5,325.89,high
756,18/03/2020 15:00,32.4,20.23,58.6,1.12,1.18,105.6,2.3,26.8,330.22,330.1,high
757,18/03/2020 15:05,33.2,19.5,54.14,1.12,1.01,107.68,2.3,26.9,335.89,324.93,high
758,18/03/2020 15:10,31.25,20.51,63.16,1.12,1.01,105.74,2.29,26.9,335.95,323.22,high
759,18/03/2020 15:15,31,20.61,64,1.12,1.01,106.79,2.29,27,327.44,321.72,high
760,18/03/2020 15:20,31.6,20.52,62,1.12,1.02,110.29,2.29,27.1,318.08,320.55,high
761,18/03/2020 15:25,32.2,20.05,58.61,1.12,0.99,111.56,2.29,27.1,331.79,320.7,high
